cid,name,description,url,v_count,likes
1604976872335379, 乐园还能这么玩 , 表演特技一手拨动旋转木马？过山车上唱歌放飞自我？古风装扮游园大玩穿越？原来乐园还能这么玩！参与 #乐园还能这么玩 抖音挑战赛，大开你的脑洞，在全国24个方特主题乐园玩出新花样！使用活动专属贴纸及音乐，与众多千万粉丝级抖音大咖一起加入乐园狂欢盛宴，劲歌热舞嗨起来！要欢乐，去方特！,https://www.douyin.com/share/challenge/1604976872335379 ,9,44823
1578618229462046, 坤坤 , 坤坤,https://www.douyin.com/share/challenge/1578618229462046 ,8,44710
1595240796868701, 我背后有人😏 , 什么？你以为只有我一个人在你面前表演吗？那就想得太简单啦~ 其实，我的身后有这样一支大军哦~是不是出乎意料，大开眼界呢~不瞒你说，我好像也有一种特别的分身术😏~,https://www.douyin.com/share/challenge/1595240796868701 ,3,42749
1574433971203086, 剑三 , 来展示你的角色吧,https://www.douyin.com/share/challenge/1574433971203086 ,3,40979
1554015008526338, 华晨宇 , 2013年快乐男声总冠军,https://www.douyin.com/share/challenge/1554015008526338 ,98,40924
1615010510175309, 这才是压轴走位 , 听说最近有很多人凭借着非凡的走位以及妖娆的身姿c位出道了？即使不站c位，照样能hold住全场！“这才是压轴走位”叫上你的戏精小伙伴一起来PK吧~,https://www.douyin.com/share/challenge/1615010510175309 ,32,40381
1593294502170631, sass , 打开脑洞用慢动作拍出超酷的视频吧！,https://www.douyin.com/share/challenge/1593294502170631 ,2,39531
1600072941735944, 吃货大作战 , 金牌台湾卤肉饭，正宗老陕油泼面,https://www.douyin.com/share/challenge/1600072941735944 ,3,39303
1607529668547591, 穆小龙埃及日常 , 穆小龙在埃及的日常,https://www.douyin.com/share/challenge/1607529668547591 ,9,38996
1600434446422020, 走，带你去“转转” , 长大后，也许你会发现我们和家人是那样一场渐行渐远的旅程……因此，每一个和家人相聚相伴的日子，都是那样弥足珍贵。5.15国际家庭日，如果你在家人身边，记得好好把握这样的家庭团聚时刻。不妨以家人为中心，带着亲爱的爸妈，爷爷奶奶或是弟弟妹妹用这个特别的循环旋转运镜方式拍个转场视频。和家人一起出去“转转转”，用抖音记录这样简单而又轻松的幸福一刻吧~,https://www.douyin.com/share/challenge/1600434446422020 ,25,38533
1605138791906312, 玩转水下世界 , 夏日泳池趴来了，水下有什么好玩又666的操作？一起来秀！,https://www.douyin.com/share/challenge/1605138791906312 ,1,38053
1611823344632835, 捕捉身边的美好 , 什么是美好？大到爱国情怀，文化传承，小到一次关心，一个微笑，那些骄傲、感动、开心，都是值得记住的美好。,https://www.douyin.com/share/challenge/1611823344632835 ,280,37501
1600612170947592, 小心，我要打响指了 , 如果你是漫威迷，相信你一定看了最新的复联3~影片中灭霸的角色是否给你留下了深刻的印象呢？当灭霸集齐宇宙无限宝石，带上无限手套，就能拥有一个响指团灭一半的惊天绝技~,https://www.douyin.com/share/challenge/1600612170947592 ,5,37209
1599434343090195, 抱歉，猜不透你的套路 , 总有人说，生活需要仪式感，于是——沐浴更衣、把头发梳成大人模样，收拾屋子，化起精致妆容，然后……出门倒垃圾。,https://www.douyin.com/share/challenge/1599434343090195 ,11,35689
1598009146513412, 王嘉尔王嘉尔王嘉尔 , 鸟宝宝们和jacky在哪？,https://www.douyin.com/share/challenge/1598009146513412 ,69,35640
1611192272194573, ni才是红人 , 红人请留步，没错就是ni,https://www.douyin.com/share/challenge/1611192272194573 ,20,35569
1587023713928205, 一起敢黑带感 , 和百事黑罐#一起敢黑带感#，即享星战之旅。,https://www.douyin.com/share/challenge/1587023713928205 ,1,34934
1590647193492484, 遮天 , 遮天小说迷们  还记得小囡囡吗？你们最喜欢那个人 不为成仙，只为在那红尘中等你回来还是仙路尽头谁为峰，一见无始道成空,https://www.douyin.com/share/challenge/1590647193492484 ,14,34796
1567785493455873, 长沙 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1567785493455873 ,15,33862
1570183208165393, 文字控 , 文字控而已😊,https://www.douyin.com/share/challenge/1570183208165393 ,16,33778
1554563918946305, 王者荣耀, ,https://www.douyin.com/share/challenge/1554563918946305 ,10,33426
1572349346767885, 茶卡盐湖 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1572349346767885 ,5,32332
1590406690420739, pick蔡徐坤 , 为蔡徐坤小哥哥打call,https://www.douyin.com/share/challenge/1590406690420739 ,25,31684
1564189056009218, 猫狗大战 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1564189056009218 ,4,31331
1594807770256388, 奋斗吧，我的青春 , 还记得自己小时候青涩懵懂的模样吗？时光荏苒，如今的你是否已经成为当年自己期待的样子？人生不怕风浪，只怕自己没志气。青春正好，就要奋斗，快来分享关于你的青春奋斗故事吧！,https://www.douyin.com/share/challenge/1594807770256388 ,13,30771
1570377637394433, 英语 , 各种英语，泰式，中式，英式，美式快来啊,https://www.douyin.com/share/challenge/1570377637394433 ,30,30679
1598816963283981, 幸福生活中的仪式感 , 仪式感让生活更有情调。,https://www.douyin.com/share/challenge/1598816963283981 ,5,30440
1597154794801155, 原来你是酱紫的 , 打开抖音不知道怎么拍？那你就OUT了，OPPO来告诉你就要酱紫玩起来！揭开面具，才发现原来是酱紫的你，一个最最最最不一样的你！参与方式：参考示例视频，选用音乐《DO IT LIKE THIS》并玩出反差感。脑洞大开的你可以尽情发挥，让我们看到揭开面具之后的你有多么不一样！4月16日活动结束后将从点赞数前30位中随机选出3位用户送出OPPO R15星空紫手机礼盒，4月17日抖音小助手会联系获奖用户安排奖品寄送事宜。本活动解释权归抖音所有，与Apple Inc.无关,https://www.douyin.com/share/challenge/1597154794801155 ,2,30060
1549715734089730, 宿舍 , 宿舍生活,https://www.douyin.com/share/challenge/1549715734089730 ,4,29999
1571184866366465, 英雄联盟, ,https://www.douyin.com/share/challenge/1571184866366465 ,7,29721
1561962466252801, 英国 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1561962466252801 ,4,29716
1573436272875597, 萌宠成精了 , 谁说萌宠不会说话？给家里的萌宠配上说话的声音，这个小人精简直要逆天啦！说好的建国以后不许成精，万万没想到你都会讲话啦～,https://www.douyin.com/share/challenge/1573436272875597 ,5,29266
1565374376829953, 婚礼 , 简单描述一下你的挑战,https://www.douyin.com/share/challenge/1565374376829953 ,9,29258
1575344689274893, 青岛 , 海边,https://www.douyin.com/share/challenge/1575344689274893 ,23,29245
1614491074748424, 关注扶贫助力攻坚 , 今年10月17日是第五个“国家扶贫日”，中国扶贫基金会联合字节跳动扶贫、抖音共同发起#关注贫困助力攻坚 话题，以短视频的形式记录和发现贫困地区的特色美食、美景和人文风情，帮助贫困地区实现脱贫。10.17，邀您一起助力攻坚，为如期打赢脱贫攻坚战贡献力量。,https://www.douyin.com/share/challenge/1614491074748424 ,15,28123
1599751836300301, 大美盐城 , 盐城 一个让人打开心扉的地方,https://www.douyin.com/share/challenge/1599751836300301 ,1,28031
1554389608741890, 童年 , 啊啊啊我怀念的童年！,https://www.douyin.com/share/challenge/1554389608741890 ,9,27898
1605388735620244, 我拍照永远一个表情 , 你有没有发现自己或是身边的某些朋友拍照总是保持一个表情呢？你拍照时脸上总是挂着怎样的表情呢？是尴尬而又不失礼貌的微笑，卖个萌嘟个嘴，或者摆出一副高冷忧郁气质范？,https://www.douyin.com/share/challenge/1605388735620244 ,31,27738
1591395550915603, 王炸四子 , 96年的正正，98年的坤坤，00年的丞丞，02年的富贵，皇权富贵，乾坤正道！,https://www.douyin.com/share/challenge/1591395550915603 ,7,27732
1582021699628045, 张国荣 , 怀念哥哥  怀念张国荣,https://www.douyin.com/share/challenge/1582021699628045 ,24,27389
1589731151025160, 123我爱你爱你 , 轻轻贴着你的耳朵,https://www.douyin.com/share/challenge/1589731151025160 ,1,27322
1586314948035598, 泰州 , 一直爱着大泰州,https://www.douyin.com/share/challenge/1586314948035598 ,7,26728
1589304517781571, 请别对我说这些 , 你是不是也曾被“键盘侠”和网络上的诋毁、恶意揣测伤害过？网络上的千言万语负面诋毁仿佛要把人淹没，像是一张无形的大手，捂住了你的嘴，无力还击，没有发声辩解的可能。,https://www.douyin.com/share/challenge/1589304517781571 ,2,26584
1569812364089409, 黄家驹 , 爱了你整整十二年了。,https://www.douyin.com/share/challenge/1569812364089409 ,13,25933
1597613831985166, 但是我现在很高兴 , “全世界最快乐的抑郁症患者”Jenny Lawson，之前曾发起一项挑战#Furiously happy ，轰动外网。她想通过这个活动，鼓励所有抑郁症患者，只要有一点机会，就要尽全力让自己开心，因为糟糕的状态，随时会来。,https://www.douyin.com/share/challenge/1597613831985166 ,5,25062
1584962824110093, 小星星手势舞 , 你就是我的小星星，给你我的小心心！小星星手势舞跳起来吧！,https://www.douyin.com/share/challenge/1584962824110093 ,77,25045
1591291527706628, 蔡徐坤抖音站 , ikun抖友抱团~,https://www.douyin.com/share/challenge/1591291527706628 ,4,24624
1582617986965518, 我眨眼就是一记98k , 你有一双明眸水灵剔透、威力十足如同98k一样？那就快和豆芽们展示一下你的眼神杀威力吧！使用推荐音乐，展示下你一眨眼就是一记98k吧！,https://www.douyin.com/share/challenge/1582617986965518 ,1,24508
1570357730102273, 技术流 , 拿出你的真材实料,https://www.douyin.com/share/challenge/1570357730102273 ,7,24427
1569456397847553, 班主任 , 班主任66的,https://www.douyin.com/share/challenge/1569456397847553 ,2,24291
1612851128743944, 我们一起抖到底 , 生活琐碎烦恼太多，我们一起抖掉！,https://www.douyin.com/share/challenge/1612851128743944 ,23,24134
1592176390505476, 你知道什么是“豆芽抖”吗？ , ——“你知道什么是‘豆芽抖’吗？”,https://www.douyin.com/share/challenge/1592176390505476 ,2,23932
